frame_start	frame_end	Left-Cerebral-White-Matter	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0.0	58.0	10.328923225402832	2.649106025695801	5.913217067718506	11.539937973022461	15.017267227172852	12.663054466247559	10.944045066833496	7.778023719787598	16.24585723876953	27.530607223510742	9.276529312133789	3.1093430519104004	5.144358158111572	6.884027481079102	9.173686981201172	5.011354446411133	8.067845344543457	16.291767120361328	10.76028060913086	4.521520137786865	8.374896049499512	8.218767166137695	6.479696273803711	8.43153190612793	19.39552116394043	37.410621643066406	5.225450038909912	5.610543251037598	6.595483779907227	4.845937728881836	14.696159362792969	3.817548990249634	8.715231895446777	19.267898559570312	11.92365837097168	14.749014854431152	11.82730484008789	6.161815166473389	11.205582618713379	8.379668235778809	15.077204704284668	11.997605323791504	8.452583312988281	23.177745819091797	9.009346961975098	11.286142349243164	18.637901306152344	10.296545028686523	10.857419967651367	4.98160982131958	17.920007705688477	16.445037841796875	15.111531257629395	16.8142147064209	16.777442932128906	16.637527465820312	26.08346176147461	15.688036918640137	14.99059772491455	13.152739524841309	16.568620681762695	15.709428787231445	3.900841236114502	11.185580253601074	24.21677017211914	18.469013214111328	11.4432954788208	13.393952369689941	13.555989265441895	17.803295135498047	10.49047565460205	6.2075934410095215	13.814805030822754	3.628335952758789	19.007598876953125	9.700848579406738	6.7936930656433105	11.976588249206543	14.691088676452637	6.859347343444824	25.867639541625977	13.579062461853027	19.68708038330078	6.024255275726318	13.296152114868164	13.995875358581543	11.155884742736816	15.630268096923828	10.346755027770996	20.50840950012207	25.03118133544922	12.75255012512207	11.682669639587402	14.742137908935547	15.985037803649902	12.47083568572998	3.9321212768554688	21.514596939086914	17.322322845458984	20.32756996154785
58.0	60.0	28.047420501708984	16.056076049804688	26.917861938476562	43.65555953979492	32.39012145996094	36.055973052978516	31.360763549804688	24.722761154174805	40.532264709472656	25.73952865600586	34.939701080322266	20.42351531982422	28.967809677124023	47.80672073364258	28.433582305908203	17.69629669189453	28.011537551879883	47.01123809814453	31.167682647705078	35.88920593261719	25.8399658203125	51.927066802978516	24.670318603515625	42.07884216308594	18.878835678100586	46.43331527709961	12.777071952819824	18.37521743774414	33.92210006713867	18.963642120361328	46.25139236450195	16.073678970336914	48.63905715942383	48.82398986816406	45.602012634277344	55.59934616088867	20.720413208007812	30.33582305908203	37.99103927612305	26.86882781982422	42.94284439086914	34.43602752685547	25.516210556030273	54.062374114990234	28.54277801513672	32.77973937988281	33.55936050415039	33.41213607788086	42.166847229003906	30.775367736816406	55.26545333862305	41.51121520996094	38.12956619262695	63.34868240356445	40.650333404541016	47.57454299926758	39.32969665527344	47.48067855834961	39.61756896972656	49.308815002441406	47.098060607910156	39.4706916809082	30.445880889892578	34.17304229736328	63.59571838378906	46.64025115966797	37.2923469543457	64.503173828125	40.80965805053711	65.5517807006836	31.716472625732422	24.139881134033203	42.17122268676758	17.110750198364258	48.31202697753906	34.27029037475586	22.237478256225586	53.36505889892578	37.90484619140625	29.80251121520996	25.869140625	35.25884246826172	39.674217224121094	23.416187286376953	40.90503692626953	40.92794418334961	39.295555114746094	70.5785140991211	41.43783950805664	61.802188873291016	57.716094970703125	43.88876724243164	43.323612213134766	52.818572998046875	42.43833923339844	41.23380661010742	41.585567474365234	28.943084716796875	65.10132598876953	33.5849494934082
60.0	118.0	43.11207962036133	22.610015869140625	37.85508728027344	52.95086669921875	58.20293045043945	58.09100341796875	44.468570709228516	33.49421310424805	73.15129852294922	45.619876861572266	44.245582580566406	61.116764068603516	43.58235168457031	59.62586212158203	42.87434387207031	24.40842056274414	41.54058837890625	62.41489028930664	46.09968185424805	58.4905891418457	46.98752975463867	51.703617095947266	37.507774353027344	56.424991607666016	39.787105560302734	80.71581268310547	17.870588302612305	28.23983383178711	52.784393310546875	22.74151611328125	60.90013885498047	26.788482666015625	59.504676818847656	86.50274658203125	64.81676483154297	85.09418487548828	30.012706756591797	48.37004470825195	56.786624908447266	39.90947341918945	64.0380859375	56.127994537353516	38.848880767822266	72.7499771118164	47.145442962646484	46.652915954589844	46.33852005004883	44.91642379760742	62.12440490722656	40.56684494018555	57.67556381225586	76.13923645019531	63.86936950683594	71.04817199707031	57.582435607910156	68.19573974609375	59.62899398803711	67.02165222167969	61.37381362915039	67.27400207519531	63.73432159423828	65.61844635009766	64.19667053222656	45.826602935791016	77.21576690673828	58.3880500793457	41.33901596069336	88.18842315673828	66.16741943359375	92.66421508789062	26.36361312866211	35.97995376586914	62.41957473754883	30.969388961791992	64.04655456542969	52.154781341552734	34.242523193359375	79.08872985839844	50.15077590942383	44.934959411621094	45.115604400634766	64.1102066040039	48.94376754760742	35.495567321777344	41.07343292236328	67.22765350341797	56.32646560668945	91.5222396850586	54.51131820678711	79.498046875	86.67366790771484	57.52155303955078	64.29778289794922	67.25265502929688	52.13496017456055	62.131568908691406	60.28261947631836	34.03322219848633	79.96270751953125	53.2855110168457
118.0	120.0	53.97443771362305	35.31886291503906	53.86593246459961	88.70714569091797	80.04871368408203	88.04774475097656	80.96330261230469	40.36127471923828	92.3687973022461	57.10235595703125	60.134063720703125	69.9552230834961	58.21697235107422	67.42121124267578	52.812828063964844	33.40701675415039	54.578487396240234	94.7824478149414	56.70233154296875	75.20960235595703	54.67131805419922	85.19999694824219	46.12010955810547	38.100894927978516	52.159908294677734	129.7714080810547	22.47652816772461	35.2322883605957	57.65010070800781	36.05864334106445	71.66378021240234	35.11394119262695	70.29656982421875	67.497314453125	76.13771057128906	98.19485473632812	46.068817138671875	60.27806854248047	79.24219512939453	55.370513916015625	69.73724365234375	77.25556182861328	51.40065002441406	115.13470458984375	59.761749267578125	71.73137664794922	61.15938186645508	73.42271423339844	84.37712097167969	53.82903289794922	91.01033782958984	113.3507308959961	69.22105407714844	82.11312103271484	70.823486328125	85.77950286865234	76.40400695800781	89.84384155273438	70.58203887939453	82.76202392578125	78.9135971069336	77.65101623535156	76.39767456054688	46.468624114990234	89.85958099365234	88.59806060791016	71.86351013183594	90.22696685791016	74.34658813476562	99.89678192138672	34.74171829223633	47.68302917480469	68.27334594726562	44.102420806884766	80.36138153076172	75.59305572509766	41.37091064453125	101.01427459716797	65.18804168701172	60.656822204589844	49.53580856323242	70.27015686035156	72.84488677978516	50.31599807739258	63.6236572265625	116.80461120605469	69.14582824707031	89.8023681640625	69.26451873779297	89.32213592529297	110.07027435302734	74.8615493774414	75.9906234741211	86.87252807617188	68.84584045410156	62.45484924316406	61.621559143066406	56.37831115722656	110.81072998046875	66.74906921386719
120.0	178.0	70.93890380859375	47.69272232055664	74.89077758789062	99.11314392089844	103.04898071289062	104.40644073486328	92.74531555175781	62.15154266357422	102.44702911376953	74.91239166259766	68.38212585449219	98.59484100341797	66.17876434326172	106.98193359375	69.87846374511719	52.28430938720703	77.74809265136719	104.56541442871094	75.93744659423828	90.6539535522461	60.107879638671875	97.85697174072266	68.39169311523438	95.5095443725586	66.3531265258789	85.06874084472656	29.60426902770996	43.38151168823242	100.44813537597656	46.0391845703125	86.9608154296875	45.56541442871094	111.08781433105469	114.74638366699219	105.46930694580078	119.98133850097656	67.8891372680664	83.77701568603516	101.29366302490234	76.7379379272461	92.64437103271484	97.28238677978516	65.66407775878906	124.31515502929688	76.13633728027344	84.7306900024414	71.58905792236328	92.16322326660156	112.82015991210938	83.4999771118164	101.27157592773438	114.62682342529297	100.14221954345703	111.9768295288086	95.03084564208984	112.40019989013672	90.09013366699219	105.25218200683594	94.5038833618164	105.52244567871094	95.7556381225586	96.27313995361328	81.32084655761719	66.36261749267578	123.21297454833984	105.04916381835938	86.48422241210938	114.74529266357422	113.60322570800781	128.44863891601562	63.19142150878906	62.21030807495117	100.40320587158203	53.89373779296875	111.20743560791016	89.90332794189453	58.11578369140625	116.89268493652344	81.5961685180664	83.41939544677734	61.343116760253906	108.00037384033203	94.73825073242188	59.18425750732422	93.23905944824219	132.8270263671875	95.9188461303711	119.67381286621094	99.6126708984375	117.00894165039062	111.39646911621094	102.32003784179688	99.89118957519531	100.02792358398438	85.98859405517578	100.43872833251953	90.39312744140625	82.00270080566406	127.66963958740234	79.3551025390625
178.0	180.0	79.96902465820312	63.42729187011719	95.18254089355469	98.971435546875	110.49071502685547	121.8796615600586	87.7437744140625	62.55696105957031	122.7043228149414	122.8951416015625	70.26387786865234	82.13329315185547	65.12307739257812	122.8662109375	77.88333129882812	61.2467155456543	88.89631652832031	94.15203857421875	84.41985321044922	120.91494750976562	80.03426361083984	111.0045394897461	90.16232299804688	116.96640014648438	77.27635955810547	111.23482513427734	31.867908477783203	46.372623443603516	94.49908447265625	60.211307525634766	89.84671783447266	50.067630767822266	111.1810302734375	99.98104095458984	127.90681457519531	123.29493713378906	63.161354064941406	100.75595092773438	112.71858215332031	87.34672546386719	92.53287506103516	112.14524841308594	100.10736846923828	138.4831085205078	92.35424041748047	103.67792510986328	93.92820739746094	100.1922607421875	107.00543212890625	104.75658416748047	114.60025787353516	106.8428726196289	111.4356460571289	125.42381286621094	109.26428985595703	120.11015319824219	112.3301010131836	125.17367553710938	104.76763153076172	116.98954010009766	105.87962341308594	111.4776840209961	139.8808135986328	63.30720901489258	124.0528335571289	108.1053695678711	99.92340850830078	133.19656372070312	114.99446868896484	124.22315979003906	70.9725341796875	88.37712860107422	105.35015869140625	74.65579986572266	118.53632354736328	105.241943359375	89.86215209960938	127.6322250366211	97.29427337646484	97.37319946289062	89.93221282958984	118.03668975830078	99.70745086669922	102.83737182617188	114.374267578125	121.32850646972656	107.11377716064453	123.14525604248047	107.00896453857422	129.6597900390625	127.41634368896484	118.24678802490234	112.56092834472656	112.83393096923828	91.3532485961914	98.80545806884766	123.86576843261719	70.05815124511719	137.98971557617188	95.911865234375
180.0	298.0	100.70755767822266	80.21881103515625	117.29171752929688	122.29904174804688	158.19825744628906	168.5400390625	116.33625030517578	83.1034927368164	123.6983871459961	114.0667724609375	84.71974182128906	177.75953674316406	99.0401382446289	124.27977752685547	99.3955307006836	79.32524108886719	112.5626220703125	150.14987182617188	138.26356506347656	175.1059112548828	98.26348114013672	116.03302001953125	76.60797882080078	144.68621826171875	103.70111083984375	106.26902770996094	36.721153259277344	56.210838317871094	116.92095947265625	75.03850555419922	111.18380737304688	63.19939422607422	151.93446350097656	147.59364318847656	147.02073669433594	156.9405517578125	100.55253601074219	125.81509399414062	131.1966552734375	114.56080627441406	147.26942443847656	147.3686981201172	119.576171875	175.6918182373047	119.2851333618164	131.5960693359375	110.6651611328125	120.51100158691406	148.9741668701172	119.98753356933594	142.00779724121094	160.32810974121094	145.13478088378906	160.8222198486328	140.86276245117188	150.70188903808594	123.37179565429688	157.36404418945312	137.16268920898438	144.07366943359375	129.6680145263672	132.5725860595703	150.87405395507812	87.3102035522461	146.53091430664062	137.21688842773438	133.40257263183594	155.8078155517578	147.1551055908203	186.63035583496094	77.3866195678711	107.48011779785156	137.67459106445312	98.01752471923828	152.83653259277344	133.3603973388672	98.80387115478516	154.6459197998047	118.00289154052734	120.61073303222656	95.68914031982422	146.99708557128906	145.6429901123047	100.5480728149414	148.30694580078125	185.36769104003906	143.2655029296875	170.42555236816406	140.6352996826172	171.52857971191406	154.99020385742188	150.941650390625	132.07630920410156	143.1121826171875	123.29182434082031	137.8701934814453	128.88735961914062	96.93858337402344	171.7244110107422	123.08773040771484
298.0	300.0	108.07949829101562	85.04340362548828	117.3817367553711	142.32350158691406	148.93368530273438	174.5332794189453	126.35919952392578	79.30540466308594	116.29944610595703	115.4664077758789	82.369384765625	135.36973571777344	96.02752685546875	98.96861267089844	105.0848388671875	88.91386413574219	116.70672607421875	140.52293395996094	133.73757934570312	157.5992889404297	99.35295104980469	121.56299591064453	101.86434173583984	149.15284729003906	94.14456176757812	128.04739379882812	34.639015197753906	55.10739517211914	119.17879486083984	75.26329803466797	112.22882843017578	63.40572738647461	165.8352813720703	161.27139282226562	161.6210174560547	174.57130432128906	94.64788818359375	125.96437072753906	146.9329071044922	115.2543716430664	138.52996826171875	150.69354248046875	128.9112548828125	166.39166259765625	129.97457885742188	139.18838500976562	114.3208999633789	124.2248764038086	153.40017700195312	128.60414123535156	140.42059326171875	169.60824584960938	148.79266357421875	166.16943359375	155.3459930419922	164.00360107421875	120.7756576538086	156.3336944580078	145.33450317382812	153.97640991210938	130.3414306640625	148.11776733398438	158.14279174804688	98.57852935791016	151.225341796875	135.92054748535156	149.43887329101562	166.63064575195312	154.09230041503906	186.86988830566406	92.28885650634766	107.38778686523438	142.0329132080078	97.97443389892578	162.21678161621094	130.58094787597656	119.71344757080078	157.0924530029297	132.35325622558594	123.81944274902344	100.6112060546875	157.6024627685547	140.97715759277344	143.9245147705078	132.79258728027344	188.23243713378906	147.9531707763672	174.20362854003906	147.02279663085938	185.98965454101562	139.31069946289062	154.24440002441406	146.94964599609375	157.52359008789062	127.66973114013672	141.78904724121094	126.70396423339844	87.45093536376953	188.45989990234375	121.8932876586914
300.0	418.0	107.88334655761719	87.2647933959961	127.7696533203125	141.26649475097656	159.7540740966797	169.91456604003906	142.1756134033203	87.72296142578125	115.34085083007812	127.78369140625	82.48814392089844	175.89756774902344	111.00008392333984	110.5013198852539	105.7152099609375	89.14429473876953	126.58384704589844	144.9451141357422	140.6657257080078	163.62274169921875	104.29547119140625	109.29173278808594	108.40510559082031	141.26031494140625	94.52613830566406	97.26979064941406	32.41514587402344	54.39898681640625	114.53138732910156	82.45390319824219	113.1449966430664	62.563228607177734	148.92527770996094	148.7791748046875	162.7311553955078	167.2950897216797	86.67816162109375	136.80897521972656	156.4638214111328	130.18167114257812	142.57655334472656	157.95086669921875	127.4718246459961	169.10572814941406	130.66082763671875	139.5913543701172	122.83921813964844	150.28099060058594	153.19296264648438	143.16900634765625	148.11141967773438	184.36959838867188	148.54811096191406	162.35971069335938	149.28097534179688	165.2434844970703	132.43106079101562	163.7316436767578	144.8085479736328	158.00125122070312	133.1147918701172	143.9630584716797	151.48487854003906	91.62503051757812	167.72293090820312	135.50950622558594	127.0716781616211	145.6918487548828	157.0902557373047	172.91854858398438	71.39877319335938	126.30062866210938	145.309326171875	112.64778900146484	162.0392608642578	138.5934295654297	115.7738265991211	173.39297485351562	130.39364624023438	139.93385314941406	96.9709243774414	151.97500610351562	141.4091796875	126.32457733154297	137.4574432373047	171.2039337158203	151.46209716796875	167.09039306640625	154.82974243164062	173.5338592529297	138.52821350097656	154.851318359375	142.90724182128906	154.54345703125	125.39742279052734	155.22763061523438	138.10635375976562	98.35526275634766	187.57716369628906	130.34872436523438
418.0	539.87371	134.07801818847656	105.2777328491211	142.26303100585938	169.93345642089844	196.50245666503906	230.68467712402344	161.47186279296875	91.5636215209961	142.7862548828125	166.44456481933594	100.48518371582031	188.32876586914062	120.64579010009766	105.04332733154297	129.6514129638672	103.05667114257812	141.27088928222656	188.11453247070312	178.87774658203125	187.10919189453125	127.30786895751953	127.5633544921875	120.386962890625	190.6173095703125	117.67953491210938	118.79789733886719	36.40081787109375	63.52157211303711	137.9871826171875	99.32275390625	134.49365234375	73.23089599609375	194.02609252929688	178.49746704101562	207.87525939941406	203.83377075195312	112.15879821777344	145.24317932128906	190.7788848876953	149.26312255859375	184.43910217285156	182.49964904785156	164.47242736816406	203.1229705810547	153.95193481445312	163.33120727539062	144.3251495361328	186.75396728515625	186.22445678710938	166.24679565429688	167.90432739257812	200.39183044433594	183.35311889648438	209.50146484375	187.5444793701172	210.23876953125	149.92613220214844	196.35533142089844	184.80642700195312	196.3173370361328	163.63381958007812	188.0281219482422	159.4098663330078	113.21857452392578	215.89675903320312	169.6512908935547	170.70346069335938	193.08116149902344	193.18638610839844	219.1273956298828	86.67356872558594	145.3133544921875	181.60244750976562	125.2382583618164	191.96568298339844	164.90350341796875	141.40342712402344	203.22030639648438	157.44619750976562	153.39773559570312	120.77020263671875	195.72378540039062	181.08099365234375	158.89695739746094	169.5670623779297	243.18605041503906	198.80484008789062	231.2133026123047	184.6610870361328	214.0684356689453	166.81832885742188	188.4322967529297	178.71693420410156	194.45498657226562	150.35560607910156	179.70675659179688	176.3573760986328	100.36137390136719	205.4817352294922	150.03524780273438
